2009,1,11,12,12.96,340,23.6,1017.7,0.485,24.76,0
2009,1,11,13,12.96,330,23,1018.15,0.5,24.03,0
2009,1,11,14,5.4,340,21,1018.15,0.643,22.19,0
2009,1,11,15,0,0,20.5,1018.6,0.681,25.87,0
2009,1,11,16,5.4,290,20,1019.1,0.73,21.05,0
2009,1,11,17,5.4,110,17,1019.1,0.825,17.63,0
2009,1,11,18,3.6,290,17.1,1019.6,0.82,18.12,0
2009,1,11,19,3.6,100,16,1019.35,0.879,16.9,0
2009,1,11,20,0,0,15,1019.35,0.878,22.45,0
2009,1,11,21,3.6,280,14.7,1019.1,0.913,15.46,0
2009,1,11,22,3.6,110,15,1018.95,0.878,15.8,0
2009,1,11,23,0,0,14,1018.95,0.937,21.83,0
2009,1,12,0,0,0,13.5,1018.8,0.883,21.52,0
2009,1,12,1,3.6,190,14,1019.2,0.878,14.69,0
2009,1,12,2,3.6,270,15,1019.2,0.878,15.8,0
2009,1,12,3,7.56,70,15.5,1019.6,0.851,15.54,0
2009,1,12,4,5.4,250,16,1020.95,0.824,16.49,0
2009,1,12,5,5.4,320,18,1020.95,0.826,18.77,0
2009,1,12,6,5.4,20,18.5,1022.3,0.838,19.34,0
2009,1,12,7,7.56,80,20,1020.85,0.778,20.8,0
2009,1,12,8,3.6,100,22,1020.85,0.605,23.55,0
2009,1,12,9,3.6,280,23.8,1019.4,0.515,25.54,0
2009,1,12,10,5.4,290,24,0,0.471,25.61,0
2009,1,12,11,11.16,340,22,0,0.605,22.91,0
2009,1,12,12,16.56,340,21,0,0.686,21.41,0
2009,1,12,13,14.76,340,20,0,0.73,20.27,0
2009,1,12,14,5.4,350,20,0,0.73,21.05,0
2009,1,12,15,0,0,19.5,1019,0.813,25.25,0
2009,1,12,16,7.56,290,19,1019.65,0.828,19.63,0
2009,1,12,17,7.56,250,18,1019.65,0.826,18.47,0
2009,1,12,18,3.6,170,18.2,1020.3,0.865,19.34,0
2009,1,12,19,3.6,190,18,1019.8,0.881,19.12,0
2009,1,12,20,0,0,18,1019.8,0.881,24.31,0
2009,1,12,21,3.6,270,17.5,1019.3,0.927,18.57,0
2009,1,12,22,0,0,17,1019.15,0.938,23.69,0
2009,1,12,23,0,0,17,1019.15,0.938,23.69,0
2009,1,13,0,0,0,16.6,1019,0.956,23.44,0
2009,1,13,1,5.4,280,16,1019.25,1,16.49,0
2009,1,13,2,5.4,100,16,1019.25,0.938,16.49,0
2009,1,13,3,5.4,280,16,1019.5,0.981,16.49,0
2009,1,13,4,0,0,0,0,0.9,0,0
2009,1,13,5,5.4,50,17,0,0.938,17.63,0
2009,1,13,6,3.6,330,18,0,0.881,19.12,0
2009,1,13,7,25.92,340,18,0,0.939,17.19,0
2009,1,13,8,11.16,20,17,0,0.938,16.88,0
2009,1,13,9,7.56,340,19.3,1021,0.747,19.98,0
2009,1,13,10,11.16,340,20,1020.15,0.73,20.5,0
2009,1,13,11,12.96,340,20,1020.15,0.73,20.38,0
2009,1,13,12,7.56,350,18.8,1019.3,0.812,19.4,0.15
2009,1,13,13,0,0,18,1019.85,0.881,24.31,0
2009,1,13,14,7.56,250,18,1019.85,0.881,18.47,0
2009,1,13,15,3.6,280,17.6,1020.4,0.921,18.68,0
2009,1,13,16,0,0,17,1020.95,0.938,23.69,0
2009,1,13,17,0,0,17,1020.95,0.938,23.69,0
2009,1,13,18,3.6,190,16.8,1021.5,0.938,17.79,0
2009,1,13,19,3.6,200,17,1020.9,0.938,18.01,0
2009,1,13,20,0,0,16,1020.9,0.938,23.07,0
2009,1,13,21,3.6,50,15.8,1020.3,0.956,16.68,0
2009,1,13,22,0,0,16,1020.25,0.938,23.07,0
2009,1,13,23,0,0,16,1020.25,0.938,23.07,0
2009,1,14,0,3.6,210,15.5,1020.2,0.981,16.35,0
2009,1,14,1,3.6,210,16,1020.7,0.938,16.9,0
2009,1,14,2,3.6,270,15,1020.7,1,15.8,0
2009,1,14,3,3.6,160,15.5,1021.2,0.956,16.35,0
